,open,high,low,close,H-L,O-C,5day MA,Std_dev,RSI,Williams %R,ema_3,sma_3,ema_10,sma_10,ema_30,sma_30,H_line,M_line,L_line,cci,macd,macdsignal,macdhist,ATR
200,0.9254600000000001,0.9276,0.9237,0.92404,0.0039000000000000146,-0.0014200000000000879,0.9306280000000002,0.00531918414797194,44.88678552113697,-97.72727272727269,0.9258444590285413,0.9250933333333337,0.9272363733372574,0.9297509999999998,0.9273934749323571,0.920879,0.9368591499707458,0.9297509999999998,0.9226428500292537,-28.763775664251483,0.0001455304387614209,-0.0009232253744551246,0.0010687558132165455,0.006969808902466226
201,0.9241299999999999,0.92915,0.9218700000000001,0.9234,0.007279999999999953,-0.0007299999999998974,0.9289480000000003,0.004520738877665647,43.59092521034984,-90.8874329958313,0.9246222295142706,0.9243533333333337,0.9265388509123015,0.9290109999999998,0.9271358313883341,0.9205253333333334,0.9370128320406097,0.9290109999999998,0.9210091679593899,-51.9191499671198,-0.0001423758762237881,-0.0007670554748088574,0.0006246795985850693,0.006991965409432921
202,0.9234,0.9323600000000001,0.9213600000000001,0.9321799999999999,0.01100000000000001,0.008779999999999899,0.9266440000000002,0.0034976735124991436,60.97771612639299,-37.45664739884485,0.9284011147571353,0.9265400000000003,0.9275645143827921,0.929149,0.9274612616213448,0.9203796666666667,0.9373153918596081,0.929149,0.9209826081403919,-3.733333333333387,0.00033407787558226154,-0.0005468288047306335,0.0008809066803128951,0.007278253594473427
203,0.9321799999999999,0.93945,0.9270799999999999,0.93874,0.012370000000000103,0.006560000000000121,0.9261720000000002,0.006560448155426256,69.00728053499303,-3.9248203427307398,0.9335705573785676,0.9314400000000003,0.929596420858648,0.9301169999999999,0.9281889221619032,0.920669,0.9401036713175696,0.9301169999999999,0.9201303286824302,138.9562561753382,0.0012268655400961004,-0.00019208993576528676,0.0014189554758613871,0.007641949766296762
204,0.93874,0.93963,0.93445,0.9376899999999999,0.005179999999999962,-0.0010500000000001064,0.9287960000000002,0.007280748587888019,66.54174388468032,-10.618500273673037,0.9356302786892838,0.9362033333333336,0.9310679807025302,0.9309189999999999,0.9288018949256514,0.9212033333333333,0.9418744094403099,0.9309189999999999,0.91996359055969,152.20715390916845,0.001828600997591634,0.00021204825090609739,0.0016165527466855366,0.007466096211561276
205,0.9376899999999999,0.9422,0.9328799999999999,0.9346200000000001,0.009320000000000106,-0.003069999999999795,0.9312100000000001,0.006121052197133461,59.544027232478435,-36.37236084452942,0.935125139344642,0.937016666666667,0.9317138023929793,0.931137,0.9291772565433513,0.9218673333333333,0.942289779205391,0.931137,0.919984220794609,117.46057773770062,0.002034307113890521,0.0005765000235029821,0.001457807090387539,0.007598517910735478
206,0.9346200000000001,0.9346200000000001,0.9346200000000001,0.9346200000000001,0.0,0.0,0.9333260000000001,0.002638200144043472,59.544027232478435,-36.37236084452942,0.934872569672321,0.9356433333333337,0.9322422019578922,0.9311070000000001,0.9295284012824899,0.9227433333333332,0.9422204586877222,0.9311070000000001,0.9199935413122781,66.61795198481292,0.0021722898874705354,0.0008956579962964928,0.0012766318911740426,0.00705576663139723
207,0.93471,0.93471,0.9329700000000001,0.9341,0.0017399999999999638,-0.0006099999999999994,0.93557,0.0021078377546743495,58.2312580860932,-38.86756238003843,0.9344862848361606,0.9344466666666671,0.9325799834200936,0.9310630000000002,0.9298233431352325,0.9237333333333333,0.9421251084790717,0.9310630000000002,0.9200008915209287,46.82887575969449,0.0022141591273128203,0.0011593582224997583,0.001054800904813062,0.006676069014868854
208,0.9341,0.93585,0.92691,0.92829,0.008939999999999948,-0.005810000000000093,0.9359540000000001,0.003424416738662575,45.59558776459876,-66.74664107485657,0.9313881424180803,0.932336666666667,0.931799986434622,0.9313300000000002,0.9297244177716691,0.9245296666666667,0.9419747357882853,0.9313300000000002,0.9206852642117151,-19.643913014914006,0.0017582542966785297,0.0012791374373355125,0.00047911685934301724,0.006837778370949647
209,0.92829,0.9296700000000001,0.92119,0.9229799999999999,0.008480000000000154,-0.005310000000000037,0.933864,0.005182974049716462,37.2784973558882,-91.48024750119014,0.9271840712090401,0.9284566666666669,0.9301963525374181,0.9310660000000002,0.9292892940444647,0.9251133333333333,0.9423743586785458,0.9310660000000002,0.9197576413214545,-105.58439515494578,0.0009574370727152282,0.0012147973644114555,-0.0002573602916962274,0.0069550799158818255
210,0.9229799999999999,0.93106,0.9228,0.92674,0.008260000000000045,0.0037600000000000966,0.930922,0.004971114563157359,45.23620510525746,-73.58400761542107,0.9269620356045201,0.9260033333333336,0.929567924803342,0.9313360000000003,0.9291248234609508,0.9256659999999999,0.9420750509823493,0.9313360000000003,0.9205969490176512,-59.80588575753549,0.0006190482269010644,0.0010956475369093774,-0.00047659931000831293,0.007048288493318841
211,0.92674,0.93366,0.9258,0.9294100000000001,0.00786000000000009,0.002670000000000061,0.929346,0.004049941974897413,50.27600701179708,-60.875773441218065,0.9281860178022601,0.9263766666666671,0.9295392112027344,0.9319370000000002,0.9291432219473411,0.9262809999999999,0.9414330077928356,0.9319370000000002,0.9224409922071649,-10.023597554434204,0.0005598655331503499,0.000988491136157572,-0.00042862560300722203,0.0071062678866532164
212,0.9294100000000001,0.93175,0.9214399999999999,0.9239200000000001,0.010310000000000041,-0.005489999999999995,0.928304,0.0027616788372360154,41.4517791777037,-81.37789904501965,0.9260530089011301,0.9266900000000003,0.9285175364386009,0.9311110000000002,0.9288062398862224,0.9268836666666666,0.941747275476021,0.9311110000000002,0.9204747245239795,-69.35675463663219,6.916837385106955e-05,0.0008046265836962715,-0.0007354582098452019,0.0073351058947494175
213,0.9239200000000001,0.9239200000000001,0.9239200000000001,0.9239200000000001,0.0,0.0,0.926268,0.0026510714815028715,41.4517791777037,-81.37789904501965,0.9249865044505651,0.9257500000000004,0.9276816207224917,0.9296290000000005,0.9284909986032402,0.9272629999999998,0.9397160509069904,0.9296290000000005,0.9195419490930106,-94.3084234677122,-0.0003160692110569796,0.0005804874247456212,-0.0008965566358026008,0.006811169759410173
214,0.9246,0.9259700000000001,0.92374,0.92511,0.0022300000000000653,0.0005100000000000104,0.925394,0.002316171409899831,44.141368003797496,-73.26057298772146,0.9250482522252825,0.924316666666667,0.9272140533184023,0.9283710000000005,0.9282728696610957,0.9276029999999998,0.9371798021887028,0.9283710000000005,0.9195621978112982,-77.52985920404612,-0.0005193628264571482,0.00036051737450506734,-0.0008798802009622155,0.006483943348023736
215,0.92537,0.92571,0.91806,0.9229799999999999,0.007650000000000046,-0.0023900000000001143,0.9258200000000001,0.0025421585316494156,40.403875121243665,-68.46153846153906,0.9240141261126412,0.9240033333333336,0.9264442254423292,0.9272070000000003,0.9279313941990895,0.9278719999999999,0.9354641522936947,0.9272070000000003,0.918949847706306,-113.33186425738226,-0.0008426343162839522,0.00011988703634726339,-0.0009625213526312156,0.006567233108879187
216,0.9229799999999999,0.92486,0.9194200000000001,0.9223,0.005439999999999889,-0.0006799999999999029,0.9250680000000001,0.0010663864215370803,39.21145478821036,-72.82051282051277,0.9231570630563206,0.9234633333333336,0.9256907299073602,0.9259750000000002,0.9275680784443096,0.9281486666666665,0.9330290555712761,0.9259750000000002,0.9189209444287243,-96.80674500431586,-0.0011405520440254113,-0.00013220077972727156,-0.0010083512642981398,0.0064867164582449515
217,0.9223,0.92443,0.9155399999999999,0.92255,0.008890000000000065,0.00024999999999997247,0.9236460000000001,0.001151029973562264,39.94452000586671,-61.31346578366435,0.9228535315281603,0.9226100000000003,0.925119688106022,0.9248200000000001,0.9272443314479025,0.9283376666666665,0.9295854590547737,0.9248200000000001,0.9200545409452264,-101.0181540117263,-0.0013410226051444596,-0.0003739651448107092,-0.0009670574603337504,0.006658379568370317
